brand_name_rx_count,gender,generic_rx_count,region,settlement_type,specialty,years_practicing
879,M,2641,Northeast,non-urban,Cardiovascular Disease,7
696,F,2504,Northeast,non-urban,Adult Health,7
156,F,1874,West,non-urban,Adult Health,7
607,F,2514,South,urban,Family,8
528,F,1261,West,non-urban,Nephrology,7
888,M,14039,Northeast,non-urban,Psychiatry,7
566,M,3813,West,urban,Cardiovascular Disease,7
1596,M,5586,Northeast,non-urban,Cardiovascular Disease,7
831,M,3575,Northeast,non-urban,Pulmonary Disease,7
570,F,3353,South,non-urban,Hematology & Oncology,8
502,F,3098,South,urban,Medical,2
166,M,1625,Northeast,non-urban,Nephrology,7
1056,F,5078,South,urban,Cardiovascular Disease,6
557,M,5138,Midwest,non-urban,Sports Medicine,7
146,F,2291,South,urban,Family,1
221,F,1233,South,urban,Family,4
1317,F,7312,Northeast,urban,Adult Health,4
558,F,1457,Midwest,urban,Psych/Mental Health,4
560,F,1820,Midwest,urban,Psych/Mental Health,6
741,M,3763,South,non-urban,Interventional Pain Medicine,8
839,M,5224,Midwest,urban,Family,3
1607,M,2205,Northeast,non-urban,"Endocrinology, Diabetes & Metabolism",8
1316,F,6773,South,urban,Family,8
983,M,1693,Northeast,non-urban,Cardiovascular Disease,7
382,M,1884,Northeast,non-urban,Nephrology,7
2404,M,8372,Midwest,non-urban,Pulmonary Disease,7
737,M,3392,South,urban,Cardiovascular Disease,8
919,M,2133,Midwest,non-urban,Pulmonary Disease,7
127,F,1099,South,urban,Family,7
408,M,1318,Midwest,urban,Neurology,7
785,M,5581,South,urban,Interventional Cardiology,8
354,M,1387,West,non-urban,Hematology & Oncology,8
1445,M,8705,Northeast,non-urban,Cardiovascular Disease,8
1296,M,3057,Northeast,non-urban,Nephrology,7
1725,M,7104,Midwest,urban,Cardiovascular Disease,7
235,M,1400,South,non-urban,Sports Medicine,8
921,M,4425,South,non-urban,Cardiovascular Disease,7
414,M,3853,Northeast,non-urban,Psychiatry,8
406,M,2900,South,urban,Cardiovascular Disease,7
466,M,1701,West,urban,Medical,6
611,M,2956,South,urban,Interventional Cardiology,7
635,M,3694,Midwest,non-urban,Geriatric Medicine,7
1097,F,7038,South,non-urban,Family,7
659,M,3648,West,urban,Nephrology,7
1802,M,9681,Midwest,non-urban,Geriatric Medicine,7
302,F,3309,Midwest,urban,Family,5
1144,F,4867,Northeast,non-urban,"Endocrinology, Diabetes & Metabolism",8
398,F,2170,Midwest,non-urban,Family,6
248,F,1542,Northeast,urban,Family,4
545,F,3969,South,non-urban,Medical,5
613,F,2017,Northeast,non-urban,Medical,7
243,F,1662,Northeast,urban,Family,7
370,F,1426,South,urban,Adult Health,7
2685,M,4218,South,urban,"Endocrinology, Diabetes & Metabolism",7
2217,M,2366,South,urban,Medical,7
378,F,3195,West,urban,Neurology,6
1341,M,9298,South,urban,Cardiovascular Disease,7
773,M,4172,Northeast,non-urban,Cardiovascular Disease,7
644,M,2266,West,non-urban,Cardiovascular Disease,7
1206,M,4970,Midwest,urban,Cardiovascular Disease,7
829,M,2780,Midwest,non-urban,Cardiovascular Disease,7
314,F,3351,West,urban,Family,7
2441,F,1807,South,non-urban,Infectious Disease,8
385,M,1316,South,urban,Hematology & Oncology,8
188,F,1286,Northeast,non-urban,Nephrology,7
207,M,2986,South,non-urban,Adult Medicine,7
395,M,1615,West,non-urban,Cardiovascular Disease,7
2843,F,2065,Midwest,non-urban,"Endocrinology, Diabetes & Metabolism",7
170,F,1238,South,non-urban,Family,8
3499,M,2754,South,urban,"Endocrinology, Diabetes & Metabolism",7
598,M,3109,South,non-urban,Nephrology,7
201,F,1600,Midwest,urban,Adult Health,2
1438,F,8774,South,urban,Family,7
1462,F,1135,South,urban,Infectious Disease,7
503,M,1966,West,non-urban,Nephrology,7
577,F,2955,South,urban,Family,6
360,M,1866,Northeast,non-urban,Cardiovascular Disease,7
736,M,2742,Northeast,non-urban,Cardiovascular Disease,6
571,F,1973,West,non-urban,Medical,5
460,M,4194,Northeast,non-urban,Child & Adolescent Psychiatry,8
1714,M,11294,South,urban,Medical,7
1466,F,10160,South,non-urban,Adult Medicine,7
220,F,1952,West,non-urban,Family,2
1845,M,4905,West,non-urban,Cardiovascular Disease,8
179,F,1354,West,non-urban,Family,1
735,M,5925,Midwest,urban,Psychiatry,7
515,F,1535,South,urban,Family,6
465,F,2755,South,urban,Adult Health,3
98,M,1391,Midwest,urban,Medical,2
878,F,5208,Midwest,urban,Cardiovascular Disease,7
431,F,2443,South,non-urban,Family,7
2290,M,8998,South,urban,Geriatric Medicine,7
1262,M,2894,South,urban,"Endocrinology, Diabetes & Metabolism",6
1081,M,1963,South,urban,"Endocrinology, Diabetes & Metabolism",8
452,M,3331,West,non-urban,Psychiatry,6
505,F,2582,Midwest,urban,Family,7
722,M,4499,Northeast,non-urban,Psychiatry,7
1284,M,6231,West,non-urban,Psychiatry,7
447,M,2514,West,urban,Cardiovascular Disease,6
568,M,4966,Midwest,non-urban,Psychiatry,7
460,F,3448,Midwest,urban,Adult Health,7
3771,M,14863,Midwest,urban,Cardiovascular Disease,7
886,M,3229,South,urban,Neurology,7
902,M,5135,Northeast,non-urban,Cardiovascular Disease,8
1740,F,2364,Midwest,urban,"Endocrinology, Diabetes & Metabolism",7
415,F,2632,South,urban,Medical,6
830,M,2497,Northeast,non-urban,Cardiovascular Disease,5
401,F,3331,Midwest,non-urban,Adult Health,5
1421,M,5499,Northeast,non-urban,Cardiovascular Disease,8
493,M,2883,Northeast,non-urban,Neurology,7
1594,M,4084,South,non-urban,Pulmonary Disease,7
513,M,1603,West,non-urban,Nephrology,7
4299,F,3537,Northeast,non-urban,Neurology,7
92,F,1447,Midwest,urban,Family,1
247,F,1997,West,non-urban,Family,7
260,M,2035,West,non-urban,Sports Medicine,7
455,M,6096,Midwest,non-urban,Rheumatology,7
543,M,3523,South,urban,Cardiovascular Disease,7
2045,M,11711,South,non-urban,Geriatric Medicine,8
107,M,1690,South,urban,Medical,7
176,F,2782,Northeast,non-urban,Psychiatry,7
112,F,1304,Northeast,urban,Family,6
405,F,2440,South,urban,Adult Health,7
795,M,2067,West,urban,Neurology,8
336,M,1551,Midwest,non-urban,Psychiatry,7
1186,M,8918,South,non-urban,Rheumatology,8
1548,M,6861,Midwest,non-urban,Psychiatry,8
350,F,2968,South,urban,Family,2
601,M,3007,South,non-urban,Neurology,7
297,F,1803,Northeast,non-urban,Adult Health,5
496,F,3392,West,non-urban,Family,7
466,M,8304,West,non-urban,Psychiatry,7
698,F,3571,South,urban,Cardiovascular Disease,7
255,M,2393,Midwest,urban,Nephrology,7
583,F,4782,South,non-urban,Medical,7
676,M,3487,Northeast,non-urban,Medical,7
392,M,1435,South,non-urban,Nephrology,8
2159,F,9329,Northeast,non-urban,Adult Health,8
454,M,3904,Midwest,non-urban,Psychiatry,7
528,F,3161,Northeast,urban,Family,7
974,M,3035,Northeast,non-urban,Cardiovascular Disease,7
1401,M,14137,West,non-urban,Medical,7
397,M,2085,West,non-urban,Neurology,7
105,F,1254,Northeast,non-urban,Psychiatry,6
651,F,4902,West,non-urban,Geriatric Medicine,7
392,F,2245,South,non-urban,Family,8
509,M,3395,Midwest,non-urban,Interventional Cardiology,7
1648,M,2742,West,urban,Nephrology,7
1012,M,2710,West,non-urban,Nephrology,8
285,F,2042,South,non-urban,Hematology & Oncology,7
1227,F,6342,South,urban,Psychiatry,7
681,M,1834,West,urban,"Endocrinology, Diabetes & Metabolism",7
294,F,2693,West,non-urban,Geriatric Medicine,7
497,M,3857,South,urban,Adult Medicine,7
3863,M,4335,West,non-urban,"Endocrinology, Diabetes & Metabolism",8
932,F,6600,South,non-urban,Family,3
3128,M,14840,South,urban,Cardiovascular Disease,6
1866,M,4898,Northeast,non-urban,Psychiatry,7
1086,F,5923,South,non-urban,Cardiovascular Disease,7
327,F,1895,Midwest,non-urban,Medical,7
627,M,3835,West,non-urban,Cardiovascular Disease,8
407,M,2762,Northeast,urban,Cardiovascular Disease,7
340,F,3576,South,non-urban,Family,7
403,F,1930,Midwest,urban,Medical,2
173,M,2191,West,non-urban,Medical,5
600,M,6076,Midwest,non-urban,Geriatric Medicine,8
697,M,3522,Midwest,urban,Neurology,8
595,M,4853,West,urban,Medical,4
809,M,6093,West,urban,Geriatric Medicine,6
1584,M,7201,Northeast,non-urban,Family,3
215,M,2375,Northeast,urban,Psychiatry,7
2878,M,4839,Northeast,non-urban,Cardiovascular Disease,7
763,M,3842,Northeast,non-urban,Cardiovascular Disease,7
801,M,3712,South,non-urban,Neurology,7
630,F,1477,Northeast,non-urban,Nephrology,6
1300,M,3992,Northeast,non-urban,Pulmonary Disease,7
1701,M,6756,South,urban,Interventional Cardiology,7
741,F,4713,Midwest,non-urban,Family,8
1944,M,2961,South,urban,Infectious Disease,7
1170,M,3180,West,non-urban,Nephrology,7
287,F,2070,Northeast,urban,Medical,4
853,F,1498,West,non-urban,Neurology,7
251,F,1568,South,urban,Family,8
615,M,2334,South,non-urban,Neurology,7
358,M,1703,Midwest,urban,Gastroenterology,8
462,M,4052,West,non-urban,Interventional Cardiology,7
233,F,2070,West,urban,Gerontology,7
1232,F,5347,South,urban,Family,8
411,M,2266,Midwest,urban,Nephrology,8
1294,F,1079,Northeast,urban,"Endocrinology, Diabetes & Metabolism",6
831,M,5628,Midwest,non-urban,Cardiovascular Disease,7
2448,M,9216,Northeast,non-urban,Cardiovascular Disease,7
2094,M,9153,South,non-urban,Psychiatry,7
367,M,2196,South,urban,Nephrology,8
785,M,6270,South,urban,Rheumatology,7
640,M,6706,South,non-urban,Psychiatry,7
493,M,2131,South,non-urban,Neurology,8
361,M,1703,South,urban,Gastroenterology,7
153,F,1384,South,non-urban,Family,1
220,F,1159,West,urban,Family,8
305,F,2790,Northeast,non-urban,Adult Health,8
1172,M,8155,South,urban,Psychiatry,7
350,F,2192,South,non-urban,Family,8
336,F,2680,West,urban,Rheumatology,7
1565,F,4683,West,non-urban,Family,8
436,F,2310,Northeast,non-urban,Family,6
2364,M,1625,South,urban,Pulmonary Disease,8
241,F,1563,South,urban,Family,6
291,F,2562,West,non-urban,Medical,7
281,F,1873,Northeast,non-urban,Medical,7
1346,F,6351,Midwest,non-urban,Family,7
487,F,3728,Midwest,urban,Family,2
334,M,2709,South,urban,Neurology,7
660,M,1127,West,non-urban,"Endocrinology, Diabetes & Metabolism",6
263,M,1913,South,non-urban,Nephrology,7
364,M,3230,South,urban,Cardiovascular Disease,7
1071,M,4955,West,non-urban,Addiction Medicine,6
833,F,3965,South,non-urban,Family,4
599,M,2329,South,non-urban,Psychiatry,7
730,M,3296,South,urban,Nephrology,7
4492,F,8613,South,non-urban,"Endocrinology, Diabetes & Metabolism",8
897,M,5298,Northeast,non-urban,Cardiovascular Disease,8
2604,M,13904,South,non-urban,Geriatric Medicine,8
536,F,3175,South,non-urban,Adult Health,7
536,F,3953,Northeast,non-urban,Nephrology,6
387,M,2073,South,urban,Gastroenterology,7
550,M,3983,West,non-urban,Adult Medicine,7
1012,M,4141,Northeast,non-urban,Cardiovascular Disease,7
2018,M,1892,Northeast,non-urban,"Endocrinology, Diabetes & Metabolism",7
2210,M,4194,South,non-urban,"Endocrinology, Diabetes & Metabolism",7
1250,M,1755,Northeast,non-urban,"Endocrinology, Diabetes & Metabolism",8
1033,M,5761,South,urban,Psychiatry,6
768,F,593,Northeast,non-urban,Infectious Disease,7
464,F,4156,Northeast,non-urban,Adult Health,7
817,M,5454,South,non-urban,Psychiatry,7
769,F,5360,South,non-urban,Family,7
1755,M,9569,Midwest,urban,Neurology,8
218,F,2252,South,urban,Psych/Mental Health,8
3119,M,2501,Northeast,non-urban,Infectious Disease,7
423,M,2715,Midwest,non-urban,Rheumatology,7
898,M,3943,Midwest,non-urban,Psychiatry,6
1342,F,5469,Midwest,urban,Adult Health,7
771,F,5498,West,non-urban,"Endocrinology, Diabetes & Metabolism",7
1763,M,2094,South,non-urban,"Endocrinology, Diabetes & Metabolism",8
1518,M,12677,South,non-urban,Geriatric Medicine,7
490,F,3356,Midwest,non-urban,Psych/Mental Health,7
516,F,2637,Northeast,non-urban,Family,5
382,M,2097,West,non-urban,Neurology,7
701,F,3845,Northeast,non-urban,Family,7
3404,M,9486,Midwest,urban,Geriatric Medicine,7
2022,F,6522,South,non-urban,Cardiovascular Disease,8
1932,M,8807,Northeast,non-urban,Adult Medicine,7
439,F,2097,Northeast,urban,Family,7
1309,M,3042,Midwest,urban,Interventional Cardiology,7
169,F,1070,South,urban,Adult Health,1
1749,F,9350,Midwest,non-urban,Acute Care,7
255,M,1702,West,non-urban,Infectious Disease,7
933,M,1800,Northeast,non-urban,Pulmonary Disease,7
2440,F,2900,South,non-urban,"Endocrinology, Diabetes & Metabolism",7
338,M,2900,West,non-urban,Adult Medicine,7
283,M,2760,Northeast,non-urban,Cardiovascular Disease,7
3608,M,17711,West,non-urban,Geriatric Medicine,7
2211,F,3090,Northeast,non-urban,"Endocrinology, Diabetes & Metabolism",7
148,F,1843,South,urban,Family,2
725,F,2358,South,urban,Geriatric Medicine,8
215,M,2102,Midwest,urban,Hematology & Oncology,8
294,F,3198,West,non-urban,Family,7
850,M,4371,South,urban,Cardiovascular Disease,8
569,F,2934,Midwest,non-urban,Family,5
610,F,2484,South,non-urban,Adult Health,2
181,M,1882,Northeast,non-urban,Medical Oncology,8
406,M,1886,West,non-urban,Family,7
1363,F,5269,South,non-urban,Family,7
245,F,1609,South,urban,Family,4
601,M,2886,Northeast,non-urban,Cardiovascular Disease,7
2867,M,6400,South,non-urban,Rheumatology,5
2558,M,11638,South,non-urban,Geriatric Medicine,7
870,F,3869,West,urban,Nephrology,7
574,F,2219,Northeast,urban,Psychiatry,7
1762,M,3105,South,urban,Cardiovascular Disease,8
331,F,1749,South,non-urban,Cardiovascular Disease,8
669,M,3229,West,urban,Nephrology,8
305,F,2000,South,non-urban,Sports Medicine,5
606,M,2419,South,urban,Nephrology,8
293,M,3044,West,non-urban,Geriatric Medicine,7
1252,F,4791,Northeast,urban,Medical,8
158,F,987,South,non-urban,Family,7
617,M,4434,West,urban,Cardiovascular Disease,7
656,M,3975,South,urban,Psychiatry,8
1850,M,9417,Northeast,non-urban,Psychiatry,8
365,F,2189,West,urban,Primary Care,7
373,M,2744,Northeast,non-urban,Rheumatology,7
688,M,4502,Northeast,non-urban,Cardiovascular Disease,8
453,M,1440,Midwest,non-urban,Hematology & Oncology,7
1013,M,1404,Northeast,non-urban,"Endocrinology, Diabetes & Metabolism",7
557,M,5006,Northeast,non-urban,Psychiatry,7
661,M,2509,South,non-urban,Cardiovascular Disease,7
1075,M,6019,Midwest,non-urban,Geriatric Medicine,7
199,M,2600,South,urban,Psychiatry,7
705,M,3758,Midwest,urban,Psychiatry,7
436,M,2331,West,non-urban,Nephrology,7
876,M,2636,Northeast,urban,Neurology,8
782,M,2268,South,non-urban,Psychiatry,7
469,F,3002,South,urban,Family,7
1098,F,6164,Northeast,non-urban,"Endocrinology, Diabetes & Metabolism",7
1212,M,4855,Midwest,urban,Psychiatry,7
342,M,2659,South,non-urban,Nephrology,8
844,M,4083,South,urban,Nephrology,7
432,M,2203,West,urban,Geriatric Medicine,8
1604,F,7573,South,urban,Rheumatology,6
978,M,3364,South,non-urban,Neurology,7
1265,M,3250,Northeast,non-urban,Cardiovascular Disease,7
586,M,3470,Midwest,non-urban,Psychiatry,8
2066,F,1708,South,urban,"Endocrinology, Diabetes & Metabolism",8
827,F,3379,South,urban,Psychiatry,7
699,M,3519,West,non-urban,Geriatric Medicine,7
535,M,2683,West,non-urban,Nephrology,7
1520,M,7887,South,non-urban,Psychiatry,6
613,M,3165,Midwest,urban,Neurology,8
619,M,2958,Midwest,urban,Nephrology,7
1232,M,2348,Midwest,urban,Pulmonary Disease,7
312,M,2749,South,non-urban,Geriatric Medicine,7
806,M,3815,South,non-urban,Rheumatology,8
324,F,2727,Northeast,non-urban,Geriatric Medicine,8
799,M,3468,South,urban,Interventional Cardiology,8
189,F,2210,South,urban,Family,8
3599,M,8177,Northeast,non-urban,Rheumatology,7
831,M,1579,Midwest,non-urban,"Endocrinology, Diabetes & Metabolism",7
337,F,1392,South,non-urban,Adult Health,3
616,F,3293,West,non-urban,Medical,7
176,F,1772,South,urban,Medical,8
1125,M,3921,Northeast,non-urban,Cardiovascular Disease,7
855,F,5556,Northeast,urban,Psych/Mental Health,6
1072,M,2746,Midwest,urban,Neurology,8
415,F,2490,South,urban,Neurology,7
1458,M,4911,South,urban,Cardiovascular Disease,8
963,M,4419,Northeast,non-urban,Adult Medicine,8
1362,M,6135,Midwest,non-urban,Cardiovascular Disease,8
660,F,1537,South,non-urban,Pulmonary Disease,7
659,M,2861,South,non-urban,Cardiovascular Disease,8
2390,M,6417,West,non-urban,"Endocrinology, Diabetes & Metabolism",7
1681,M,3934,South,non-urban,Nephrology,8
904,F,3534,West,non-urban,Adult Health,8
751,M,3076,Northeast,non-urban,Cardiovascular Disease,7
1441,M,1547,Northeast,non-urban,Pulmonary Disease,8
688,F,2226,South,non-urban,Cardiovascular Disease,8
591,M,4691,Northeast,urban,Psychiatry,7
171,F,1059,South,non-urban,Family,7
663,F,2427,Midwest,non-urban,Cardiovascular Disease,7
204,F,1705,South,non-urban,Family,1
205,F,1176,South,non-urban,Family,2
386,F,1150,Northeast,non-urban,Adult Health,8
1838,M,2494,Midwest,urban,"Endocrinology, Diabetes & Metabolism",6
650,M,2751,South,urban,Cardiovascular Disease,8
580,M,6157,Midwest,non-urban,Psychiatry,7
493,M,2763,Midwest,non-urban,Cardiovascular Disease,8
738,F,4314,Northeast,urban,Psychiatry,7
634,M,2980,South,urban,Nephrology,8
1064,M,4788,West,non-urban,Cardiovascular Disease,8
277,F,1464,Midwest,urban,Family,8
374,F,1691,South,urban,Family,2
281,F,2702,Midwest,non-urban,Family,7
476,F,4307,South,non-urban,Psychiatry,5
1100,M,6978,South,non-urban,Cardiovascular Disease,8
151,M,1355,Midwest,urban,Geriatric Medicine,4
935,M,5407,South,urban,Family,7
473,M,3601,West,urban,Cardiovascular Disease,7
1431,M,3170,Northeast,non-urban,Cardiovascular Disease,7
907,F,7120,Northeast,urban,Geriatric Medicine,7
1473,M,2330,Midwest,non-urban,"Endocrinology, Diabetes & Metabolism",8
913,M,4002,South,non-urban,Cardiovascular Disease,7
841,F,5218,West,urban,Cardiovascular Disease,6
591,M,1960,South,non-urban,Infectious Disease,7
709,M,3060,South,non-urban,Cardiovascular Disease,8
1283,F,4608,Midwest,urban,Cardiovascular Disease,7
1063,M,4234,West,non-urban,Cardiovascular Disease,7
207,F,1861,Northeast,urban,Medical,3
839,M,2424,South,urban,Cardiovascular Disease,7
195,F,1386,South,urban,Medical,4
807,F,3607,Northeast,non-urban,Gerontology,5
1068,M,8137,South,urban,Cardiovascular Disease,7
1105,F,6565,South,urban,Family,7
448,F,2679,South,urban,Primary Care,6
507,M,2823,West,urban,Adult Health,6
1251,M,4505,South,non-urban,Cardiovascular Disease,8
551,F,4171,South,urban,Cardiovascular Disease,7
336,M,2647,Northeast,non-urban,Psychiatry,6
2085,M,11009,South,non-urban,Cardiovascular Disease,8
755,F,5331,South,non-urban,Family,7
554,F,2207,Midwest,urban,Neurology,7
166,F,3101,Northeast,non-urban,Child & Adolescent Psychiatry,7
788,M,4746,South,urban,Cardiovascular Disease,8
650,F,2657,South,urban,Cardiovascular Disease,6
277,M,2720,Northeast,non-urban,Medical,7
239,M,2125,Northeast,non-urban,Nephrology,8
507,M,1903,Midwest,non-urban,Cardiovascular Disease,8
504,F,2653,South,urban,Family,7
325,F,2219,Midwest,urban,Family,7
234,M,1491,Midwest,urban,Cardiovascular Disease,7
217,F,1407,Midwest,urban,Gerontology,8
2293,F,1712,South,urban,Infectious Disease,7
690,F,2976,South,non-urban,Cardiovascular Disease,7
411,F,2947,South,non-urban,Medical,7
590,M,3077,South,non-urban,Nephrology,8
878,F,2723,Midwest,urban,Psychiatry,7
685,M,2952,Northeast,non-urban,Cardiovascular Disease,7
489,M,2049,South,non-urban,Cardiovascular Disease,7
782,M,5241,Midwest,urban,Cardiovascular Disease,8
2399,M,16373,South,non-urban,Geriatric Medicine,7
768,M,3166,Northeast,non-urban,Hematology & Oncology,7
2632,F,4101,West,non-urban,Clinical Cardiac Electrophysiology,7
929,M,2291,Northeast,non-urban,Cardiovascular Disease,8
178,F,1617,West,urban,Nephrology,7
178,F,1598,South,urban,Family,5
1660,F,5971,Northeast,non-urban,Cardiovascular Disease,7
2021,M,2367,West,non-urban,"Endocrinology, Diabetes & Metabolism",8
416,F,2760,South,non-urban,Gerontology,7
525,M,3619,Midwest,urban,Family,8
1073,F,3928,West,non-urban,Cardiovascular Disease,7
2990,M,15048,Northeast,non-urban,Interventional Cardiology,7
136,M,1181,South,non-urban,Family,6
346,M,2085,Northeast,non-urban,Adult Medicine,7
912,F,3981,South,urban,Family,8
923,M,4395,Northeast,non-urban,Adult Medicine,7
138,M,2163,South,urban,Hematology & Oncology,7
335,M,1730,West,non-urban,Nephrology,7
866,M,5153,West,urban,Cardiovascular Disease,7
5205,M,15844,Northeast,non-urban,Adult Medicine,7
545,M,4243,South,urban,Cardiovascular Disease,7
703,M,2308,South,non-urban,Nephrology,7
1443,F,1417,Midwest,non-urban,"Endocrinology, Diabetes & Metabolism",7
290,F,3588,South,non-urban,Family,2
605,F,3640,Northeast,non-urban,Adult Health,8
1102,F,3683,West,non-urban,Medical,3
541,F,3982,West,non-urban,Psychiatry,7
157,F,1568,South,urban,Family,1
243,F,1534,South,urban,Family,8
416,F,2936,Midwest,urban,Adult Health,4
159,F,1529,South,urban,Family,3
257,F,2294,South,urban,Nephrology,7
